"UF de residência",Resultados,"Nº de exames realizados"
"Paraná","Negativo / Não Detectável",16
"Paraná","Positivo / Detectável",5
"Paraná","Inconclusivo / Indeterminado",1
"Ceará","Negativo / Não Detectável",20
"Rio de Janeiro","Negativo / Não Detectável",16
"Rio de Janeiro","Positivo / Detectável",3
"Rio Grande do Sul","Negativo / Não Detectável",15
"Rio Grande do Sul","Positivo / Detectável",2
"Minas Gerais","Negativo / Não Detectável",13
"Rio Grande do Norte","Negativo / Não Detectável",12
"Rio Grande do Norte","Positivo / Detectável",1
Acre,"Negativo / Não Detectável",9
Acre,"Positivo / Detectável",1
"São Paulo","Negativo / Não Detectável",9
"Santa Catarina","Negativo / Não Detectável",5
"Santa Catarina","Positivo / Detectável",2
"Paraíba","Negativo / Não Detectável",5
Alagoas,"Negativo / Não Detectável",1
"Maranhão","Negativo / Não Detectável",1
"Mato Grosso do Sul","Negativo / Não Detectável",1
Tocantins,"Negativo / Não Detectável",1
