"UF de residência",Resultados,"Nº de exames realizados"
"São Paulo","Negativo / Não Detectável","1.549"
"São Paulo","Positivo / Detectável",837
"São Paulo","Inconclusivo / Indeterminado",19
"Paraná","Negativo / Não Detectável","1.551"
"Paraná","Positivo / Detectável",451
"Paraná","Inconclusivo / Indeterminado",8
Bahia,"Negativo / Não Detectável","1.299"
Bahia,"Positivo / Detectável",524
Bahia,"Inconclusivo / Indeterminado",18
"Rio de Janeiro","Negativo / Não Detectável",695
"Rio de Janeiro","Positivo / Detectável",331
"Rio de Janeiro","Inconclusivo / Indeterminado",5
"Espírito Santo","Positivo / Detectável",538
"Espírito Santo","Negativo / Não Detectável",354
"Espírito Santo","Inconclusivo / Indeterminado",83
Pernambuco,"Negativo / Não Detectável",554
Pernambuco,"Positivo / Detectável",319
Pernambuco,"Inconclusivo / Indeterminado",21
"Santa Catarina","Negativo / Não Detectável",623
"Santa Catarina","Positivo / Detectável",169
Tocantins,"Negativo / Não Detectável",425
Tocantins,"Positivo / Detectável",215
"Mato Grosso do Sul","Negativo / Não Detectável",528
"Mato Grosso do Sul","Positivo / Detectável",105
"Mato Grosso do Sul","Inconclusivo / Indeterminado",2
"Minas Gerais","Negativo / Não Detectável",478
"Minas Gerais","Positivo / Detectável",122
"Minas Gerais","Inconclusivo / Indeterminado",11
"Ceará","Negativo / Não Detectável",282
"Ceará","Positivo / Detectável",209
"Ceará","Inconclusivo / Indeterminado",2
"Rondônia","Negativo / Não Detectável",268
"Rondônia","Positivo / Detectável",209
"Rondônia","Inconclusivo / Indeterminado",9
"Mato Grosso","Negativo / Não Detectável",346
"Mato Grosso","Positivo / Detectável",129
"Rio Grande do Sul","Negativo / Não Detectável",366
"Rio Grande do Sul","Positivo / Detectável",91
"Rio Grande do Sul","Inconclusivo / Indeterminado",1
Sergipe,"Positivo / Detectável",284
Sergipe,"Negativo / Não Detectável",111
"Rio Grande do Norte","Positivo / Detectável",227
"Rio Grande do Norte","Negativo / Não Detectável",128
Amazonas,"Negativo / Não Detectável",270
Amazonas,"Positivo / Detectável",69
Amazonas,"Inconclusivo / Indeterminado",4
"Maranhão","Negativo / Não Detectável",197
"Maranhão","Positivo / Detectável",136
"Amapá","Positivo / Detectável",169
"Amapá","Negativo / Não Detectável",150
"Amapá","Inconclusivo / Indeterminado",3
"Piauí","Negativo / Não Detectável",182
"Piauí","Positivo / Detectável",131
"Piauí","Inconclusivo / Indeterminado",8
Roraima,"Positivo / Detectável",191
Roraima,"Negativo / Não Detectável",28
Roraima,"Inconclusivo / Indeterminado",1
"Pará","Negativo / Não Detectável",113
"Pará","Positivo / Detectável",104
"Paraíba","Positivo / Detectável",115
"Paraíba","Negativo / Não Detectável",87
"Goiás","Negativo / Não Detectável",115
"Goiás","Positivo / Detectável",58
"Goiás","Inconclusivo / Indeterminado",1
Acre,"Positivo / Detectável",67
Acre,"Negativo / Não Detectável",55
Acre,"Inconclusivo / Indeterminado",18
Alagoas,"Positivo / Detectável",83
Alagoas,"Negativo / Não Detectável",29
"Distrito Federal","Negativo / Não Detectável",4
