"UF de residência",Resultados,"Nº de exames realizados"
"Paraná","Negativo / Não Detectável","4.224"
"Paraná","Positivo / Detectável","1.348"
"Paraná","Inconclusivo / Indeterminado",18
"São Paulo","Negativo / Não Detectável","2.253"
"São Paulo","Positivo / Detectável","1.660"
"São Paulo","Inconclusivo / Indeterminado",15
Bahia,"Negativo / Não Detectável","1.437"
Bahia,"Positivo / Detectável",743
Bahia,"Inconclusivo / Indeterminado",16
"Mato Grosso","Negativo / Não Detectável",898
"Mato Grosso","Positivo / Detectável",469
"Mato Grosso","Inconclusivo / Indeterminado",18
"Minas Gerais","Negativo / Não Detectável",696
"Minas Gerais","Positivo / Detectável",311
"Minas Gerais","Inconclusivo / Indeterminado",17
"Espírito Santo","Negativo / Não Detectável",527
"Espírito Santo","Positivo / Detectável",462
"Espírito Santo","Inconclusivo / Indeterminado",15
"Rio Grande do Sul","Negativo / Não Detectável",604
"Rio Grande do Sul","Positivo / Detectável",385
"Rio Grande do Sul","Inconclusivo / Indeterminado",5
"Santa Catarina","Negativo / Não Detectável",600
"Santa Catarina","Positivo / Detectável",386
"Santa Catarina","Inconclusivo / Indeterminado",6
"Rio de Janeiro","Negativo / Não Detectável",754
"Rio de Janeiro","Positivo / Detectável",223
"Rio de Janeiro","Inconclusivo / Indeterminado",1
Pernambuco,"Negativo / Não Detectável",492
Pernambuco,"Positivo / Detectável",331
Pernambuco,"Inconclusivo / Indeterminado",33
"Mato Grosso do Sul","Negativo / Não Detectável",646
"Mato Grosso do Sul","Positivo / Detectável",192
"Mato Grosso do Sul","Inconclusivo / Indeterminado",3
Sergipe,"Positivo / Detectável",706
Sergipe,"Negativo / Não Detectável",84
"Ceará","Negativo / Não Detectável",572
"Ceará","Positivo / Detectável",167
"Ceará","Inconclusivo / Indeterminado",3
"Rio Grande do Norte","Positivo / Detectável",268
"Rio Grande do Norte","Negativo / Não Detectável",265
"Rio Grande do Norte","Inconclusivo / Indeterminado",2
"Rondônia","Positivo / Detectável",330
"Rondônia","Negativo / Não Detectável",173
"Rondônia","Inconclusivo / Indeterminado",21
Tocantins,"Positivo / Detectável",169
Tocantins,"Negativo / Não Detectável",138
"Goiás","Negativo / Não Detectável",159
"Goiás","Positivo / Detectável",142
Roraima,"Positivo / Detectável",192
Roraima,"Negativo / Não Detectável",81
Acre,"Positivo / Detectável",126
Acre,"Negativo / Não Detectável",112
Acre,"Inconclusivo / Indeterminado",7
Alagoas,"Negativo / Não Detectável",119
Alagoas,"Positivo / Detectável",82
"Paraíba","Negativo / Não Detectável",104
"Paraíba","Positivo / Detectável",90
Amazonas,"Negativo / Não Detectável",145
Amazonas,"Positivo / Detectável",43
Amazonas,"Inconclusivo / Indeterminado",2
"Pará","Negativo / Não Detectável",123
"Pará","Positivo / Detectável",66
"Maranhão","Negativo / Não Detectável",157
"Maranhão","Positivo / Detectável",28
"Piauí","Positivo / Detectável",84
"Piauí","Negativo / Não Detectável",77
"Amapá","Negativo / Não Detectável",94
"Amapá","Positivo / Detectável",40
"Distrito Federal","Negativo / Não Detectável",9
"Distrito Federal","Positivo / Detectável",4
