"UF de residência",Resultados,"Nº de exames realizados"
"Minas Gerais","Negativo / Não Detectável",123
"Minas Gerais","Positivo / Detectável",11
"São Paulo","Negativo / Não Detectável",85
"São Paulo","Positivo / Detectável",25
"Paraná","Negativo / Não Detectável",76
"Paraná","Positivo / Detectável",23
"Rio de Janeiro","Negativo / Não Detectável",70
"Rio de Janeiro","Positivo / Detectável",21
Bahia,"Negativo / Não Detectável",57
Bahia,"Positivo / Detectável",26
"Rio Grande do Sul","Negativo / Não Detectável",66
"Rio Grande do Sul","Positivo / Detectável",3
"Santa Catarina","Negativo / Não Detectável",39
"Santa Catarina","Positivo / Detectável",4
"Maranhão","Negativo / Não Detectável",19
"Maranhão","Positivo / Detectável",6
"Goiás","Negativo / Não Detectável",15
"Goiás","Positivo / Detectável",6
"Espírito Santo","Negativo / Não Detectável",14
"Espírito Santo","Positivo / Detectável",4
"Ceará","Positivo / Detectável",10
"Ceará","Negativo / Não Detectável",7
"Mato Grosso do Sul","Negativo / Não Detectável",16
"Mato Grosso do Sul","Positivo / Detectável",1
"Pará","Negativo / Não Detectável",8
"Pará","Positivo / Detectável",5
Alagoas,"Negativo / Não Detectável",9
Alagoas,"Positivo / Detectável",2
Amazonas,"Negativo / Não Detectável",7
Amazonas,"Positivo / Detectável",4
"Piauí","Negativo / Não Detectável",7
"Piauí","Positivo / Detectável",2
"Paraíba","Negativo / Não Detectável",6
"Paraíba","Positivo / Detectável",2
Pernambuco,"Negativo / Não Detectável",5
Pernambuco,"Positivo / Detectável",3
"Rio Grande do Norte","Negativo / Não Detectável",5
Tocantins,"Negativo / Não Detectável",4
"Rondônia","Negativo / Não Detectável",2
Sergipe,"Negativo / Não Detectável",1
Sergipe,"Positivo / Detectável",1
Acre,"Negativo / Não Detectável",1
"Distrito Federal","Negativo / Não Detectável",1
"Mato Grosso","Negativo / Não Detectável",1
