"UF de residência",Resultados,"Nº de exames realizados"
"Paraná","Negativo / Não Detectável","3.074"
"Paraná","Positivo / Detectável","1.070"
"Paraná","Inconclusivo / Indeterminado",17
"São Paulo","Negativo / Não Detectável","2.152"
"São Paulo","Positivo / Detectável","1.313"
"São Paulo","Inconclusivo / Indeterminado",17
Bahia,"Negativo / Não Detectável","1.337"
Bahia,"Positivo / Detectável",710
Bahia,"Inconclusivo / Indeterminado",30
"Rio Grande do Sul","Negativo / Não Detectável",762
"Rio Grande do Sul","Positivo / Detectável",327
"Rio Grande do Sul","Inconclusivo / Indeterminado",1
"Mato Grosso","Negativo / Não Detectável",655
"Mato Grosso","Positivo / Detectável",398
"Mato Grosso","Inconclusivo / Indeterminado",7
"Minas Gerais","Negativo / Não Detectável",664
"Minas Gerais","Positivo / Detectável",276
"Minas Gerais","Inconclusivo / Indeterminado",20
"Espírito Santo","Negativo / Não Detectável",490
"Espírito Santo","Positivo / Detectável",434
"Espírito Santo","Inconclusivo / Indeterminado",23
"Rio de Janeiro","Negativo / Não Detectável",603
"Rio de Janeiro","Positivo / Detectável",300
"Rio de Janeiro","Inconclusivo / Indeterminado",6
"Santa Catarina","Negativo / Não Detectável",517
"Santa Catarina","Positivo / Detectável",270
"Mato Grosso do Sul","Negativo / Não Detectável",579
"Mato Grosso do Sul","Positivo / Detectável",148
"Mato Grosso do Sul","Inconclusivo / Indeterminado",2
Sergipe,"Positivo / Detectável",609
Sergipe,"Negativo / Não Detectável",105
Pernambuco,"Negativo / Não Detectável",384
Pernambuco,"Positivo / Detectável",292
Pernambuco,"Inconclusivo / Indeterminado",10
"Ceará","Negativo / Não Detectável",392
"Ceará","Positivo / Detectável",246
"Ceará","Inconclusivo / Indeterminado",1
"Rondônia","Positivo / Detectável",334
"Rondônia","Negativo / Não Detectável",210
"Rondônia","Inconclusivo / Indeterminado",5
"Piauí","Negativo / Não Detectável",292
"Piauí","Positivo / Detectável",228
"Piauí","Inconclusivo / Indeterminado",11
"Rio Grande do Norte","Positivo / Detectável",236
"Rio Grande do Norte","Negativo / Não Detectável",193
"Pará","Negativo / Não Detectável",248
"Pará","Positivo / Detectável",115
"Goiás","Negativo / Não Detectável",160
"Goiás","Positivo / Detectável",160
"Maranhão","Negativo / Não Detectável",231
"Maranhão","Positivo / Detectável",68
Amazonas,"Negativo / Não Detectável",198
Amazonas,"Positivo / Detectável",56
Amazonas,"Inconclusivo / Indeterminado",2
Acre,"Positivo / Detectável",143
Acre,"Negativo / Não Detectável",99
Acre,"Inconclusivo / Indeterminado",8
Tocantins,"Positivo / Detectável",105
Tocantins,"Negativo / Não Detectável",94
"Paraíba","Negativo / Não Detectável",116
"Paraíba","Positivo / Detectável",80
Roraima,"Positivo / Detectável",135
Roraima,"Negativo / Não Detectável",36
"Amapá","Positivo / Detectável",94
"Amapá","Negativo / Não Detectável",66
Alagoas,"Positivo / Detectável",60
Alagoas,"Negativo / Não Detectável",48
"Distrito Federal","Negativo / Não Detectável",6
"Distrito Federal","Positivo / Detectável",4
