"UF de residência",Resultados,"Nº de exames realizados"
"Paraná","Negativo / Não Detectável",30
"Paraná","Positivo / Detectável",3
"Paraíba","Negativo / Não Detectável",25
"Paraíba","Positivo / Detectável",5
Bahia,"Negativo / Não Detectável",23
Bahia,"Positivo / Detectável",1
"São Paulo","Negativo / Não Detectável",16
"São Paulo","Positivo / Detectável",5
"Minas Gerais","Negativo / Não Detectável",16
"Minas Gerais","Positivo / Detectável",3
"Rio de Janeiro","Negativo / Não Detectável",18
"Rio de Janeiro","Positivo / Detectável",1
"Ceará","Positivo / Detectável",9
"Ceará","Negativo / Não Detectável",7
"Santa Catarina","Negativo / Não Detectável",14
"Santa Catarina","Positivo / Detectável",2
Amazonas,"Negativo / Não Detectável",13
Amazonas,"Positivo / Detectável",1
"Mato Grosso do Sul","Negativo / Não Detectável",10
"Mato Grosso do Sul","Positivo / Detectável",2
"Rio Grande do Sul","Negativo / Não Detectável",11
"Maranhão","Negativo / Não Detectável",5
"Maranhão","Positivo / Detectável",1
Pernambuco,"Negativo / Não Detectável",6
"Goiás","Negativo / Não Detectável",3
"Goiás","Positivo / Detectável",1
"Rio Grande do Norte","Negativo / Não Detectável",4
Sergipe,"Negativo / Não Detectável",2
Sergipe,"Positivo / Detectável",2
Acre,"Negativo / Não Detectável",2
"Espírito Santo","Negativo / Não Detectável",2
"Pará","Negativo / Não Detectável",1
"Pará","Positivo / Detectável",1
"Piauí","Negativo / Não Detectável",1
"Rondônia","Negativo / Não Detectável",1
Tocantins,"Negativo / Não Detectável",1
