"UF de residência",Resultados,"Nº de exames realizados"
"São Paulo","Negativo / Não Detectável",112
"São Paulo","Positivo / Detectável",29
"Minas Gerais","Negativo / Não Detectável",82
"Minas Gerais","Positivo / Detectável",6
"Minas Gerais","Inconclusivo / Indeterminado",1
"Paraná","Negativo / Não Detectável",67
"Paraná","Positivo / Detectável",15
"Rio Grande do Sul","Negativo / Não Detectável",54
"Rio Grande do Sul","Positivo / Detectável",2
Bahia,"Negativo / Não Detectável",35
Bahia,"Positivo / Detectável",14
"Mato Grosso do Sul","Negativo / Não Detectável",44
"Mato Grosso do Sul","Positivo / Detectável",5
"Rio de Janeiro","Negativo / Não Detectável",33
"Rio de Janeiro","Positivo / Detectável",6
"Goiás","Negativo / Não Detectável",18
"Goiás","Positivo / Detectável",3
"Santa Catarina","Negativo / Não Detectável",21
Amazonas,"Negativo / Não Detectável",13
"Ceará","Positivo / Detectável",7
"Ceará","Negativo / Não Detectável",5
"Paraíba","Negativo / Não Detectável",12
"Pará","Negativo / Não Detectável",6
"Pará","Positivo / Detectável",6
Pernambuco,"Positivo / Detectável",7
Pernambuco,"Negativo / Não Detectável",5
"Piauí","Negativo / Não Detectável",12
"Rio Grande do Norte","Negativo / Não Detectável",5
"Rio Grande do Norte","Positivo / Detectável",5
Alagoas,"Negativo / Não Detectável",9
Acre,"Negativo / Não Detectável",7
Acre,"Positivo / Detectável",1
"Mato Grosso","Negativo / Não Detectável",5
"Mato Grosso","Positivo / Detectável",1
Roraima,"Negativo / Não Detectável",3
Roraima,"Positivo / Detectável",3
"Espírito Santo","Negativo / Não Detectável",5
"Maranhão","Negativo / Não Detectável",4
"Rondônia","Negativo / Não Detectável",2
Sergipe,"Negativo / Não Detectável",1
Sergipe,"Positivo / Detectável",1
"Distrito Federal","Negativo / Não Detectável",1
Tocantins,"Negativo / Não Detectável",1
