"UF de residência",Resultados,"Nº de exames realizados"
"Paraná","Negativo / Não Detectável",33
"Paraná","Positivo / Detectável",7
"São Paulo","Negativo / Não Detectável",26
"São Paulo","Positivo / Detectável",4
Amazonas,"Negativo / Não Detectável",19
Amazonas,"Positivo / Detectável",4
"Rio de Janeiro","Negativo / Não Detectável",15
"Rio de Janeiro","Positivo / Detectável",4
"Santa Catarina","Negativo / Não Detectável",18
"Santa Catarina","Positivo / Detectável",1
"Rio Grande do Sul","Negativo / Não Detectável",18
"Minas Gerais","Negativo / Não Detectável",15
"Minas Gerais","Positivo / Detectável",2
"Maranhão","Negativo / Não Detectável",13
"Maranhão","Positivo / Detectável",1
Bahia,"Negativo / Não Detectável",10
Bahia,"Positivo / Detectável",3
"Goiás","Negativo / Não Detectável",12
Acre,"Negativo / Não Detectável",10
"Ceará","Negativo / Não Detectável",9
"Ceará","Positivo / Detectável",1
"Distrito Federal","Negativo / Não Detectável",6
Pernambuco,"Negativo / Não Detectável",6
Sergipe,"Negativo / Não Detectável",2
Sergipe,"Positivo / Detectável",1
"Espírito Santo","Negativo / Não Detectável",2
"Mato Grosso do Sul","Negativo / Não Detectável",2
"Piauí","Negativo / Não Detectável",2
"Pará","Positivo / Detectável",1
Tocantins,"Positivo / Detectável",1
