"UF de residência",Resultados,"Nº de exames realizados"
"São Paulo","Negativo / Não Detectável","1.252"
"São Paulo","Positivo / Detectável",518
"São Paulo","Inconclusivo / Indeterminado",8
Bahia,"Negativo / Não Detectável","1.221"
Bahia,"Positivo / Detectável",443
Bahia,"Inconclusivo / Indeterminado",9
"Rio de Janeiro","Negativo / Não Detectável",621
"Rio de Janeiro","Positivo / Detectável",400
"Rio de Janeiro","Inconclusivo / Indeterminado",18
"Paraná","Negativo / Não Detectável",879
"Paraná","Positivo / Detectável",123
"Paraná","Inconclusivo / Indeterminado",1
Pernambuco,"Positivo / Detectável",559
Pernambuco,"Negativo / Não Detectável",394
Pernambuco,"Inconclusivo / Indeterminado",21
"Espírito Santo","Positivo / Detectável",447
"Espírito Santo","Negativo / Não Detectável",373
"Espírito Santo","Inconclusivo / Indeterminado",8
"Ceará","Positivo / Detectável",501
"Ceará","Negativo / Não Detectável",305
"Ceará","Inconclusivo / Indeterminado",2
Sergipe,"Positivo / Detectável",350
Sergipe,"Negativo / Não Detectável",335
"Santa Catarina","Negativo / Não Detectável",526
"Santa Catarina","Positivo / Detectável",128
"Santa Catarina","Inconclusivo / Indeterminado",1
"Amapá","Positivo / Detectável",398
"Amapá","Negativo / Não Detectável",128
"Amapá","Inconclusivo / Indeterminado",4
"Mato Grosso do Sul","Negativo / Não Detectável",456
"Mato Grosso do Sul","Positivo / Detectável",50
"Mato Grosso do Sul","Inconclusivo / Indeterminado",4
Amazonas,"Negativo / Não Detectável",320
Amazonas,"Positivo / Detectável",184
Amazonas,"Inconclusivo / Indeterminado",3
Tocantins,"Negativo / Não Detectável",288
Tocantins,"Positivo / Detectável",130
"Pará","Positivo / Detectável",211
"Pará","Negativo / Não Detectável",200
"Minas Gerais","Negativo / Não Detectável",346
"Minas Gerais","Positivo / Detectável",58
"Minas Gerais","Inconclusivo / Indeterminado",6
"Rio Grande do Sul","Negativo / Não Detectável",335
"Rio Grande do Sul","Positivo / Detectável",71
"Rio Grande do Sul","Inconclusivo / Indeterminado",1
Acre,"Positivo / Detectável",302
Acre,"Negativo / Não Detectável",46
Acre,"Inconclusivo / Indeterminado",1
"Paraíba","Positivo / Detectável",167
"Paraíba","Negativo / Não Detectável",145
"Rio Grande do Norte","Positivo / Detectável",171
"Rio Grande do Norte","Negativo / Não Detectável",107
"Rio Grande do Norte","Inconclusivo / Indeterminado",4
"Mato Grosso","Negativo / Não Detectável",219
"Mato Grosso","Positivo / Detectável",58
Alagoas,"Positivo / Detectável",214
Alagoas,"Negativo / Não Detectável",57
"Maranhão","Positivo / Detectável",146
"Maranhão","Negativo / Não Detectável",120
"Piauí","Negativo / Não Detectável",151
"Piauí","Positivo / Detectável",107
"Rondônia","Negativo / Não Detectável",123
"Rondônia","Positivo / Detectável",96
"Rondônia","Inconclusivo / Indeterminado",10
"Goiás","Negativo / Não Detectável",187
"Goiás","Positivo / Detectável",30
Roraima,"Positivo / Detectável",166
Roraima,"Negativo / Não Detectável",28
"Distrito Federal","Positivo / Detectável",4
"Distrito Federal","Negativo / Não Detectável",3
