"UF de residência",Resultados,"Nº de exames realizados"
"Paraná","Negativo / Não Detectável",966
"Paraná","Positivo / Detectável",374
Pernambuco,"Negativo / Não Detectável",405
Pernambuco,"Positivo / Detectável",81
"Rio Grande do Sul","Negativo / Não Detectável",285
"Rio Grande do Sul","Positivo / Detectável",140
"Rio Grande do Sul","Inconclusivo / Indeterminado",6
"São Paulo","Negativo / Não Detectável",281
"São Paulo","Positivo / Detectável",141
"Minas Gerais","Negativo / Não Detectável",290
"Minas Gerais","Positivo / Detectável",106
"Minas Gerais","Inconclusivo / Indeterminado",2
Bahia,"Negativo / Não Detectável",214
Bahia,"Positivo / Detectável",152
Bahia,"Inconclusivo / Indeterminado",4
"Mato Grosso do Sul","Negativo / Não Detectável",272
"Mato Grosso do Sul","Positivo / Detectável",70
"Ceará","Negativo / Não Detectável",212
"Ceará","Positivo / Detectável",66
"Ceará","Inconclusivo / Indeterminado",1
"Rio de Janeiro","Negativo / Não Detectável",152
"Rio de Janeiro","Positivo / Detectável",88
"Rio de Janeiro","Inconclusivo / Indeterminado",15
Sergipe,"Positivo / Detectável",104
Sergipe,"Negativo / Não Detectável",82
"Santa Catarina","Negativo / Não Detectável",98
"Santa Catarina","Positivo / Detectável",76
"Pará","Negativo / Não Detectável",104
"Pará","Positivo / Detectável",61
"Paraíba","Negativo / Não Detectável",97
"Paraíba","Positivo / Detectável",30
"Goiás","Negativo / Não Detectável",64
"Goiás","Positivo / Detectável",55
"Rio Grande do Norte","Negativo / Não Detectável",54
"Rio Grande do Norte","Positivo / Detectável",11
"Rondônia","Positivo / Detectável",37
"Rondônia","Negativo / Não Detectável",27
"Rondônia","Inconclusivo / Indeterminado",1
Acre,"Negativo / Não Detectável",34
Acre,"Positivo / Detectável",26
Tocantins,"Negativo / Não Detectável",41
Tocantins,"Positivo / Detectável",14
"Maranhão","Negativo / Não Detectável",31
"Maranhão","Positivo / Detectável",13
Alagoas,"Negativo / Não Detectável",13
Alagoas,"Positivo / Detectável",3
Amazonas,"Negativo / Não Detectável",11
Amazonas,"Positivo / Detectável",4
Roraima,"Negativo / Não Detectável",6
Roraima,"Positivo / Detectável",6
"Distrito Federal","Negativo / Não Detectável",6
"Distrito Federal","Positivo / Detectável",1
"Mato Grosso","Negativo / Não Detectável",6
"Mato Grosso","Positivo / Detectável",1
"Amapá","Negativo / Não Detectável",1
"Piauí","Negativo / Não Detectável",1
