"UF de residência","Vírus","Nº de vírus identificados"
"Paraná",Adenovirus,1
"Paraná","Influenza B",1
"Paraná",Metapneumovirus,1
"Paraná","Parainfluenza tipo 1",1
"Paraná","Parainfluenza tipo 2",1
"Paraná","Parainfluenza tipo 3",1
"Paraná",Rinovirus,1
"Paraná","Virus Sincicial Respiratorio",1
"São Paulo","Influenza B",4
"São Paulo","Parainfluenza tipo 1",2
"São Paulo","Influenza A",1
"São Paulo","Parainfluenza tipo 3",1
"Pará",Rinovirus,2
"Piauí","Parainfluenza tipo 3",2
Amazonas,"Influenza B",1
"Goiás","Influenza A",1
"Rio de Janeiro","Influenza B",1
Sergipe,"Influenza B",1
Tocantins,"Influenza A",1
